# team: grant
# label: armdown_03
# timestamp: 20260227_143923
# sample_rate: 250
# samples: 1372
# duration_sec: 5.491
# channels: EMG1,EMG2
#
timestamp,EMG1,EMG2
1772221157.9382153,724.0,844.0
1772221157.9462152,724.0,843.0
1772221157.9458606,725.0,844.0
1772221157.9538605,725.0,844.0
1772221157.9544668,725.0,844.0
1772221157.9624667,725.0,843.0
1772221157.960985,725.0,843.0
1772221157.9689848,724.0,845.0
1772221157.9694614,725.0,844.0
1772221157.9774613,725.0,844.0
1772221157.9759626,725.0,843.0
1772221157.9839625,724.0,843.0
1772221157.9923058,724.0,844.0
1772221158.0003057,725.0,845.0
1772221157.9923058,725.0,845.0
1772221158.0003057,724.0,844.0
1772221158.0067177,724.0,844.0
1772221158.0147176,724.0,844.0
1772221158.0155132,725.0,845.0
1772221158.023513,725.0,845.0
1772221158.0180106,725.0,844.0
1772221158.0260105,725.0,843.0
1772221158.031628,725.0,844.0
1772221158.0396278,725.0,845.0
1772221158.0326338,724.0,844.0
1772221158.0406337,725.0,844.0
1772221158.0668514,725.0,844.0
1772221158.0748513,725.0,844.0
1772221158.069952,724.0,844.0
1772221158.077952,723.0,845.0
1772221158.100511,725.0,844.0
1772221158.108511,726.0,844.0
1772221158.101017,725.0,844.0
1772221158.109017,725.0,844.0
1772221158.1197164,725.0,845.0
1772221158.1277163,725.0,844.0
1772221158.1216578,725.0,844.0
1772221158.1296577,724.0,843.0
1772221158.1333039,725.0,842.0
1772221158.1413038,725.0,843.0
1772221158.1333039,725.0,844.0
1772221158.1413038,725.0,844.0
1772221158.1428301,725.0,844.0
1772221158.15083,725.0,844.0
1772221158.143472,725.0,844.0
1772221158.1514719,725.0,843.0
1772221158.1444826,725.0,843.0
1772221158.1524825,726.0,844.0
1772221158.1461885,725.0,844.0
1772221158.1541884,724.0,844.0
1772221158.1461885,726.0,844.0
1772221158.1541884,726.0,844.0
1772221158.1561537,726.0,844.0
1772221158.1641536,725.0,843.0
1772221158.1561537,725.0,844.0
1772221158.1641536,726.0,844.0
1772221158.1596725,726.0,844.0
1772221158.1676724,725.0,844.0
1772221158.1692317,725.0,843.0
1772221158.1772316,725.0,843.0
1772221158.1776266,725.0,843.0
1772221158.1856265,725.0,843.0
1772221158.188203,725.0,843.0
1772221158.196203,725.0,843.0
1772221158.1924725,725.0,843.0
1772221158.2004724,725.0,843.0
1772221158.2015753,724.0,843.0
1772221158.2095752,724.0,843.0
1772221158.210703,725.0,844.0
1772221158.2187028,726.0,843.0
1772221158.2155018,725.0,844.0
1772221158.2235017,726.0,843.0
1772221158.2251995,726.0,844.0
1772221158.2331994,725.0,844.0
1772221158.2351334,725.0,844.0
1772221158.2431333,725.0,844.0
1772221158.2398686,726.0,844.0
1772221158.2478685,725.0,844.0
1772221158.2479546,725.0,843.0
1772221158.2559545,725.0,843.0
1772221158.257803,726.0,844.0
1772221158.2658029,726.0,844.0
1772221158.2654083,725.0,844.0
1772221158.2734082,725.0,844.0
1772221158.2898026,726.0,843.0
1772221158.2978024,726.0,843.0
1772221158.2908132,726.0,844.0
1772221158.298813,726.0,844.0
1772221158.292652,726.0,843.0
1772221158.3006518,725.0,843.0
1772221158.2977192,723.0,842.0
1772221158.3057191,721.0,841.0
1772221158.3052764,721.0,841.0
1772221158.3132763,721.0,842.0
1772221158.3123262,721.0,842.0
1772221158.320326,720.0,842.0
1772221158.320344,721.0,842.0
1772221158.3283439,723.0,843.0
1772221158.3321187,724.0,842.0
1772221158.3401186,724.0,842.0
1772221158.336893,724.0,843.0
1772221158.344893,725.0,843.0
1772221158.3465955,726.0,843.0
1772221158.3545954,726.0,843.0
1772221158.3521552,727.0,843.0
1772221158.360155,727.0,843.0
1772221158.360777,727.0,843.0
1772221158.3687768,727.0,844.0
1772221158.379766,726.0,843.0
1772221158.387766,727.0,843.0
1772221158.3817923,727.0,843.0
1772221158.3897922,727.0,843.0
1772221158.3887436,727.0,842.0
1772221158.3967435,727.0,843.0
1772221158.3919024,728.0,844.0
1772221158.3999023,727.0,843.0
1772221158.4010217,727.0,843.0
1772221158.4090216,727.0,843.0
1772221158.435645,727.0,843.0
1772221158.443645,727.0,842.0
1772221158.4361067,727.0,842.0
1772221158.4441066,727.0,844.0
1772221158.4376397,728.0,843.0
1772221158.4456396,728.0,842.0
1772221158.456457,727.0,844.0
1772221158.4644568,728.0,844.0
1772221158.4585352,728.0,843.0
1772221158.466535,726.0,843.0
1772221158.4845572,727.0,843.0
1772221158.492557,727.0,843.0
1772221158.4874969,728.0,843.0
1772221158.4954967,728.0,844.0
1772221158.4881754,728.0,843.0
1772221158.4961753,727.0,843.0
1772221158.4881754,728.0,843.0
1772221158.4961753,728.0,843.0
1772221158.4902086,728.0,842.0
1772221158.4982085,728.0,844.0
1772221158.4917388,728.0,844.0
1772221158.4997387,729.0,842.0
1772221158.4964564,729.0,844.0
1772221158.5044563,728.0,844.0
1772221158.5251026,728.0,843.0
1772221158.5331025,729.0,843.0
1772221158.5276253,729.0,843.0
1772221158.5356252,728.0,843.0
1772221158.5276253,728.0,843.0
1772221158.5356252,729.0,844.0
1772221158.5299017,729.0,843.0
1772221158.5379016,728.0,843.0
1772221158.5369704,728.0,843.0
1772221158.5449703,729.0,843.0
1772221158.5450778,728.0,842.0
1772221158.5530777,727.0,843.0
1772221158.5621314,727.0,843.0
1772221158.5701313,728.0,843.0
1772221158.5650427,728.0,844.0
1772221158.5730426,727.0,843.0
1772221158.569818,727.0,843.0
1772221158.577818,728.0,843.0
1772221158.575131,727.0,843.0
1772221158.5831308,727.0,842.0
1772221158.583911,727.0,843.0
1772221158.5919108,728.0,843.0
1772221158.593612,727.0,843.0
1772221158.6016119,727.0,843.0
1772221158.5989764,726.0,843.0
1772221158.6069763,727.0,843.0
1772221158.6119037,727.0,843.0
1772221158.6199036,728.0,843.0
1772221158.6177614,727.0,842.0
1772221158.6257613,727.0,842.0
1772221158.6264853,727.0,844.0
1772221158.6344852,727.0,844.0
1772221158.632854,727.0,843.0
1772221158.640854,727.0,843.0
1772221158.6412241,727.0,843.0
1772221158.649224,727.0,843.0
1772221158.6493466,727.0,842.0
1772221158.6573465,727.0,843.0
1772221158.6597207,728.0,843.0
1772221158.6677206,728.0,843.0
1772221158.663491,727.0,843.0
1772221158.671491,727.0,843.0
1772221158.6721907,728.0,843.0
1772221158.6801906,728.0,842.0
1772221158.706697,728.0,843.0
1772221158.714697,727.0,844.0
1772221158.7084763,728.0,844.0
1772221158.7164762,728.0,844.0
1772221158.7084763,728.0,843.0
1772221158.7164762,727.0,843.0
1772221158.7106524,728.0,843.0
1772221158.7186522,728.0,844.0
1772221158.7131987,728.0,843.0
1772221158.7211986,728.0,843.0
1772221158.7194006,728.0,843.0
1772221158.7274005,728.0,843.0
