# team: unknown
# label: armdown13
# timestamp: 20260227_153048
# sample_rate: 250
# samples: 2838
# duration_sec: 11.360
# channels: EMG1,EMG2
#
timestamp,EMG1,EMG2
1772224236.8375082,939.0,511.0
1772224236.845508,937.0,520.0
1772224236.8391702,936.0,524.0
1772224236.84717,945.0,516.0
1772224236.8661017,942.0,531.0
1772224236.8741016,938.0,528.0
1772224236.868219,937.0,528.0
1772224236.8762188,943.0,503.0
1772224236.8692307,940.0,506.0
1772224236.8772306,939.0,520.0
1772224236.8697217,938.0,532.0
1772224236.8777215,941.0,514.0
1772224236.8697217,939.0,516.0
1772224236.8777215,940.0,517.0
1772224236.8750708,938.0,524.0
1772224236.8830707,942.0,518.0
1772224236.8832176,943.0,512.0
1772224236.8912175,945.0,510.0
1772224236.891504,939.0,524.0
1772224236.899504,938.0,521.0
1772224236.9162824,943.0,524.0
1772224236.9242823,941.0,530.0
1772224236.9316008,937.0,536.0
1772224236.9396007,938.0,523.0
1772224236.9336205,943.0,508.0
1772224236.9416203,942.0,512.0
1772224236.9665139,938.0,527.0
1772224236.9745138,935.0,527.0
1772224236.967048,941.0,496.0
1772224236.9750478,940.0,517.0
1772224236.9891646,936.0,535.0
1772224236.9971645,938.0,528.0
1772224237.0110297,942.0,504.0
1772224237.0190296,941.0,510.0
1772224237.012762,939.0,516.0
1772224237.020762,935.0,534.0
1772224237.012762,940.0,513.0
1772224237.020762,940.0,510.0
1772224237.0137744,938.0,534.0
1772224237.0217743,935.0,531.0
1772224237.01429,940.0,515.0
1772224237.02229,940.0,517.0
1772224237.01429,937.0,521.0
1772224237.02229,933.0,532.0
1772224237.0153003,938.0,522.0
1772224237.0233002,943.0,506.0
1772224237.0153003,941.0,517.0
1772224237.0233002,933.0,531.0
1772224237.01631,935.0,511.0
1772224237.0243099,940.0,502.0
1772224237.0193617,941.0,521.0
1772224237.0273616,935.0,534.0
1772224237.0295315,934.0,514.0
1772224237.0375314,940.0,500.0
1772224237.0344324,938.0,530.0
1772224237.0424323,938.0,535.0
1772224237.0619652,935.0,535.0
1772224237.0699651,941.0,508.0
1772224237.0628767,938.0,499.0
1772224237.0708766,937.0,527.0
1772224237.0628767,934.0,539.0
1772224237.0708766,941.0,511.0
1772224237.0728483,939.0,515.0
1772224237.0808482,937.0,526.0
1772224237.098022,934.0,536.0
1772224237.106022,939.0,513.0
1772224237.0996058,942.0,499.0
1772224237.1076057,938.0,516.0
1772224237.100613,932.0,535.0
1772224237.108613,937.0,505.0
1772224237.100613,940.0,506.0
1772224237.108613,937.0,519.0
1772224237.1088867,934.0,532.0
